GAME_ID,Season ID,Home Team Name,Away Team Name,Home Points,Away Points,Home Win,Match,Date
0020800485,22008,Phoenix Suns,Los Angeles Clippers,106,98,L,LAC @ PHX,2009-01-02
0020800486,22008,Portland Trail Blazers,New Orleans Pelicans,77,92,W,NOH @ POR,2009-01-02
0020800487,22008,Los Angeles Lakers,Utah Jazz,113,100,L,UTA @ LAL,2009-01-02
0020800488,22008,Atlanta Hawks,Houston Rockets,103,100,W,ATL vs. HOU,2009-01-03
0020800489,22008,Charlotte Hornets,Milwaukee Bucks,102,92,W,CHA vs. MIL,2009-01-03
0020800490,22008,Indiana Pacers,Sacramento Kings,122,117,L,SAC @ IND,2009-01-03
0020800491,22008,Miami Heat,Brooklyn Nets,101,96,W,MIA vs. NJN,2009-01-03
0020800492,22008,Chicago Bulls,Minnesota Timberwolves,92,102,L,CHI vs. MIN,2009-01-03
0020800493,22008,San Antonio Spurs,Philadelphia 76ers,108,106,W,SAS vs. PHI,2009-01-03
0020800494,22008,Denver Nuggets,New Orleans Pelicans,105,100,L,NOH @ DEN,2009-01-03
0020800495,22008,Toronto Raptors,Orlando Magic,108,102,L,ORL @ TOR,2009-01-04
0020800496,22008,Washington Wizards,Cleveland Cavaliers,80,77,L,CLE @ WAS,2009-01-04
0020800497,22008,Los Angeles Clippers,Detroit Pistons,87,88,L,LAC vs. DET,2009-01-04
0020800498,22008,Memphis Grizzlies,Dallas Mavericks,102,82,L,DAL @ MEM,2009-01-04
0020800499,22008,New York Knicks,Boston Celtics,100,88,L,BOS @ NYK,2009-01-04
0020800500,22008,Los Angeles Lakers,Portland Trail Blazers,100,86,W,LAL vs. POR,2009-01-04
0020800501,22008,Miami Heat,San Antonio Spurs,84,91,W,SAS @ MIA,2009-01-05
0020800502,22008,Brooklyn Nets,Sacramento Kings,98,90,L,SAC @ NJN,2009-01-05
0020800503,22008,Milwaukee Bucks,Toronto Raptors,107,97,W,MIL vs. TOR,2009-01-05
0020800504,22008,Denver Nuggets,Indiana Pacers,135,115,L,IND @ DEN,2009-01-05
0020800505,22008,Utah Jazz,Golden State Warriors,119,114,W,UTA vs. GSW,2009-01-05
0020800506,22008,Charlotte Hornets,Boston Celtics,114,106,W,CHA vs. BOS,2009-01-06
0020800507,22008,Orlando Magic,Washington Wizards,89,80,W,ORL vs. WAS,2009-01-06
0020800508,22008,Philadelphia 76ers,Houston Rockets,104,96,W,PHI vs. HOU,2009-01-06
0020800509,22008,Memphis Grizzlies,Minnesota Timberwolves,87,94,W,MIN @ MEM,2009-01-06
0020800510,22008,Oklahoma City Thunder,New York Knicks,107,99,W,OKC vs. NYK,2009-01-06
0020800511,22008,Chicago Bulls,Sacramento Kings,99,94,L,SAC @ CHI,2009-01-06
0020800512,22008,Dallas Mavericks,Los Angeles Clippers,107,102,W,DAL vs. LAC,2009-01-06
0020800513,22008,Los Angeles Lakers,New Orleans Pelicans,105,116,L,LAL vs. NOH,2009-01-06
0020800514,22008,Atlanta Hawks,Orlando Magic,102,106,L,ATL vs. ORL,2009-01-07
0020800515,22008,Cleveland Cavaliers,Charlotte Hornets,111,81,W,CLE vs. CHA,2009-01-07
0020800516,22008,Washington Wizards,Toronto Raptors,93,99,W,TOR @ WAS,2009-01-07
0020800517,22008,Boston Celtics,Houston Rockets,85,89,W,HOU @ BOS,2009-01-07
0020800518,22008,Brooklyn Nets,Memphis Grizzlies,100,89,L,MEM @ NJN,2009-01-07
0020800519,22008,Milwaukee Bucks,Philadelphia 76ers,105,110,L,MIL vs. PHI,2009-01-07
0020800520,22008,Minnesota Timberwolves,Oklahoma City Thunder,129,87,W,MIN vs. OKC,2009-01-07
0020800521,22008,Denver Nuggets,Miami Heat,108,97,L,MIA @ DEN,2009-01-07
0020800522,22008,Phoenix Suns,Indiana Pacers,110,113,W,IND @ PHX,2009-01-07
0020800523,22008,Utah Jazz,New Orleans Pelicans,116,90,W,UTA vs. NOH,2009-01-07
0020800524,22008,Portland Trail Blazers,Detroit Pistons,84,83,W,POR vs. DET,2009-01-07
0020800525,22008,Golden State Warriors,Los Angeles Lakers,106,114,W,LAL @ GSW,2009-01-07
0020800526,22008,Dallas Mavericks,New York Knicks,99,94,L,NYK @ DAL,2009-01-08
0020800527,22008,San Antonio Spurs,Los Angeles Clippers,106,84,L,LAC @ SAS,2009-01-08
0020800528,22008,Orlando Magic,Atlanta Hawks,121,87,W,ORL vs. ATL,2009-01-09
0020800529,22008,Philadelphia 76ers,Charlotte Hornets,93,87,L,CHA @ PHI,2009-01-09
0020800530,22008,Toronto Raptors,Memphis Grizzlies,103,82,L,MEM @ TOR,2009-01-09
0020800531,22008,Cleveland Cavaliers,Boston Celtics,98,83,L,BOS @ CLE,2009-01-09
0020800532,22008,New Orleans Pelicans,Los Angeles Clippers,107,80,L,LAC @ NOH,2009-01-09
0020800533,22008,Oklahoma City Thunder,Houston Rockets,96,98,L,OKC vs. HOU,2009-01-09
0020800534,22008,Chicago Bulls,Washington Wizards,98,86,W,CHI vs. WAS,2009-01-09
0020800535,22008,Milwaukee Bucks,Brooklyn Nets,104,102,L,NJN @ MIL,2009-01-09
0020800536,22008,Denver Nuggets,Detroit Pistons,90,93,W,DET @ DEN,2009-01-09
0020800537,22008,Sacramento Kings,Miami Heat,115,119,L,SAC vs. MIA,2009-01-09
0020800538,22008,Los Angeles Lakers,Indiana Pacers,121,119,L,IND @ LAL,2009-01-09
0020800539,22008,Phoenix Suns,Dallas Mavericks,128,100,W,PHX vs. DAL,2009-01-09
0020800540,22008,Washington Wizards,Charlotte Hornets,89,92,W,CHA @ WAS,2009-01-10
0020800541,22008,Minnesota Timberwolves,Milwaukee Bucks,106,104,L,MIL @ MIN,2009-01-10
0020800542,22008,Chicago Bulls,Oklahoma City Thunder,98,109,L,CHI vs. OKC,2009-01-10
0020800543,22008,Houston Rockets,New York Knicks,96,76,L,NYK @ HOU,2009-01-10
0020800544,22008,Utah Jazz,Detroit Pistons,99,82,W,UTA vs. DET,2009-01-10
0020800545,22008,Portland Trail Blazers,Golden State Warriors,113,100,L,GSW @ POR,2009-01-10
0020800546,22008,Toronto Raptors,Boston Celtics,88,94,L,TOR vs. BOS,2009-01-11
0020800547,22008,Atlanta Hawks,Philadelphia 76ers,94,109,W,PHI @ ATL,2009-01-11
0020800548,22008,Los Angeles Clippers,Phoenix Suns,103,109,W,PHX @ LAC,2009-01-11
0020800549,22008,San Antonio Spurs,Orlando Magic,98,105,W,ORL @ SAS,2009-01-11
0020800550,22008,Golden State Warriors,Indiana Pacers,120,117,W,GSW vs. IND,2009-01-11
0020800551,22008,Sacramento Kings,Dallas Mavericks,102,95,W,SAC vs. DAL,2009-01-11
0020800552,22008,Los Angeles Lakers,Miami Heat,108,105,L,MIA @ LAL,2009-01-11
0020800553,22008,Washington Wizards,Milwaukee Bucks,91,97,W,MIL @ WAS,2009-01-12
0020800554,22008,Boston Celtics,Toronto Raptors,115,109,W,BOS vs. TOR,2009-01-12
0020800555,22008,Brooklyn Nets,Oklahoma City Thunder,103,99,L,OKC @ NJN,2009-01-12
0020800556,22008,New Orleans Pelicans,New York Knicks,95,101,L,NOH vs. NYK,2009-01-12
0020800557,22008,Chicago Bulls,Portland Trail Blazers,95,109,L,CHI vs. POR,2009-01-12
0020800558,22008,Utah Jazz,Indiana Pacers,120,113,L,IND @ UTA,2009-01-12
0020800559,22008,Detroit Pistons,Charlotte Hornets,78,80,L,DET vs. CHA,2009-01-13
0020800560,22008,Memphis Grizzlies,Cleveland Cavaliers,87,102,L,MEM vs. CLE,2009-01-13
0020800561,22008,Minnesota Timberwolves,Miami Heat,96,99,W,MIA @ MIN,2009-01-13
0020800562,22008,Houston Rockets,Los Angeles Lakers,100,105,W,LAL @ HOU,2009-01-13
0020800563,22008,Denver Nuggets,Dallas Mavericks,99,97,L,DAL @ DEN,2009-01-13
0020800564,22008,Phoenix Suns,Atlanta Hawks,107,102,W,PHX vs. ATL,2009-01-13
0020800565,22008,Sacramento Kings,Orlando Magic,107,139,W,ORL @ SAC,2009-01-13
0020800566,22008,Indiana Pacers,Detroit Pistons,110,106,L,DET @ IND,2009-01-14
0020800567,22008,Philadelphia 76ers,Portland Trail Blazers,100,79,L,POR @ PHI,2009-01-14
0020800568,22008,Toronto Raptors,Chicago Bulls,98,102,L,TOR vs. CHI,2009-01-14
0020800569,22008,Boston Celtics,Brooklyn Nets,118,86,W,BOS vs. NJN,2009-01-14
0020800570,22008,New York Knicks,Washington Wizards,128,122,W,NYK vs. WAS,2009-01-14
0020800571,22008,Milwaukee Bucks,Miami Heat,99,102,L,MIL vs. MIA,2009-01-14
0020800572,22008,Oklahoma City Thunder,Utah Jazz,114,93,L,UTA @ OKC,2009-01-14
0020800573,22008,Dallas Mavericks,New Orleans Pelicans,97,104,L,DAL vs. NOH,2009-01-14
0020800574,22008,San Antonio Spurs,Los Angeles Lakers,112,111,W,SAS vs. LAL,2009-01-14
0020800575,22008,Golden State Warriors,Sacramento Kings,133,135,L,GSW vs. SAC,2009-01-14
0020800576,22008,Los Angeles Clippers,Atlanta Hawks,80,97,L,LAC vs. ATL,2009-01-14
0020800577,22008,Brooklyn Nets,Portland Trail Blazers,99,105,L,NJN vs. POR,2009-01-15
0020800578,22008,Chicago Bulls,Cleveland Cavaliers,102,93,L,CLE @ CHI,2009-01-15
0020800579,22008,Denver Nuggets,Phoenix Suns,119,113,L,PHX @ DEN,2009-01-15
0020800580,22008,Indiana Pacers,Toronto Raptors,111,104,L,TOR @ IND,2009-01-16
0020800581,22008,Philadelphia 76ers,San Antonio Spurs,109,87,W,PHI vs. SAS,2009-01-16
0020800582,22008,Washington Wizards,New York Knicks,96,89,L,NYK @ WAS,2009-01-16
0020800583,22008,Cleveland Cavaliers,New Orleans Pelicans,92,78,L,NOH @ CLE,2009-01-16
0020800584,22008,Memphis Grizzlies,Utah Jazz,91,101,W,UTA @ MEM,2009-01-16
0020800585,22008,Oklahoma City Thunder,Detroit Pistons,89,79,L,DET @ OKC,2009-01-16
0020800586,22008,Phoenix Suns,Minnesota Timberwolves,103,105,L,PHX vs. MIN,2009-01-16
0020800587,22008,Sacramento Kings,Milwaukee Bucks,122,129,L,SAC vs. MIL,2009-01-16
0020800588,22008,Golden State Warriors,Atlanta Hawks,119,114,W,GSW vs. ATL,2009-01-16
0020800589,22008,Los Angeles Lakers,Orlando Magic,103,109,W,ORL @ LAL,2009-01-16
0020800590,22008,Brooklyn Nets,Boston Celtics,85,105,W,BOS @ NJN,2009-01-17
0020800591,22008,Charlotte Hornets,Portland Trail Blazers,102,97,L,POR @ CHA,2009-01-17
0020800592,22008,Detroit Pistons,New Orleans Pelicans,85,91,W,NOH @ DET,2009-01-17
0020800593,22008,New York Knicks,Philadelphia 76ers,97,107,L,NYK vs. PHI,2009-01-17
0020800594,22008,Chicago Bulls,San Antonio Spurs,87,92,L,CHI vs. SAS,2009-01-17
0020800595,22008,Houston Rockets,Miami Heat,93,86,W,HOU vs. MIA,2009-01-17
0020800596,22008,Dallas Mavericks,Utah Jazz,115,108,L,UTA @ DAL,2009-01-17
0020800597,22008,Denver Nuggets,Orlando Magic,88,106,W,ORL @ DEN,2009-01-17
0020800598,22008,Los Angeles Clippers,Milwaukee Bucks,101,92,W,LAC vs. MIL,2009-01-17
0020800599,22008,Toronto Raptors,Phoenix Suns,113,117,W,PHX @ TOR,2009-01-18
0020800600,22008,Oklahoma City Thunder,Miami Heat,94,104,L,OKC vs. MIA,2009-01-18
0020800601,22008,New York Knicks,Chicago Bulls,102,98,L,CHI @ NYK,2009-01-19
0020800602,22008,Philadelphia 76ers,Dallas Mavericks,93,95,L,PHI vs. DAL,2009-01-19
0020800603,22008,Atlanta Hawks,Toronto Raptors,87,84,W,ATL vs. TOR,2009-01-19
0020800604,22008,Charlotte Hornets,San Antonio Spurs,84,86,L,CHA vs. SAS,2009-01-19
0020800605,22008,Houston Rockets,Denver Nuggets,115,113,W,HOU vs. DEN,2009-01-19
0020800606,22008,Los Angeles Clippers,Minnesota Timberwolves,86,94,W,MIN @ LAC,2009-01-19
0020800607,22008,New Orleans Pelicans,Indiana Pacers,103,100,L,IND @ NOH,2009-01-19
0020800608,22008,Golden State Warriors,Washington Wizards,119,98,W,GSW vs. WAS,2009-01-19
0020800609,22008,Memphis Grizzlies,Detroit Pistons,79,87,W,DET @ MEM,2009-01-19
0020800610,22008,Boston Celtics,Phoenix Suns,104,87,W,BOS vs. PHX,2009-01-19
0020800611,22008,Portland Trail Blazers,Milwaukee Bucks,102,85,W,POR vs. MIL,2009-01-19
0020800612,22008,Los Angeles Lakers,Cleveland Cavaliers,105,88,W,LAL vs. CLE,2009-01-19
0020800613,22008,Chicago Bulls,Atlanta Hawks,102,105,W,ATL @ CHI,2009-01-20
0020800614,22008,San Antonio Spurs,Indiana Pacers,99,81,L,IND @ SAS,2009-01-20
0020800615,22008,Denver Nuggets,Sacramento Kings,118,99,W,DEN vs. SAC,2009-01-20
0020800616,22008,Utah Jazz,Minnesota Timberwolves,112,107,W,UTA vs. MIN,2009-01-20
0020800617,22008,Charlotte Hornets,Memphis Grizzlies,101,86,L,MEM @ CHA,2009-01-21
0020800618,22008,Detroit Pistons,Toronto Raptors,95,76,L,TOR @ DET,2009-01-21
0020800619,22008,Miami Heat,Boston Celtics,83,98,L,MIA vs. BOS,2009-01-21
0020800620,22008,New York Knicks,Phoenix Suns,114,109,L,PHX @ NYK,2009-01-21
0020800621,22008,Milwaukee Bucks,Dallas Mavericks,133,99,L,DAL @ MIL,2009-01-21
0020800622,22008,New Orleans Pelicans,Brooklyn Nets,102,92,W,NOH vs. NJN,2009-01-21
0020800623,22008,Houston Rockets,Utah Jazz,108,99,L,UTA @ HOU,2009-01-21
0020800624,22008,Portland Trail Blazers,Cleveland Cavaliers,98,104,W,CLE @ POR,2009-01-21
0020800625,22008,Sacramento Kings,Washington Wizards,107,110,W,WAS @ SAC,2009-01-21
0020800626,22008,Golden State Warriors,Oklahoma City Thunder,121,122,L,GSW vs. OKC,2009-01-21
0020800627,22008,Los Angeles Clippers,Los Angeles Lakers,97,108,L,LAC vs. LAL,2009-01-21
0020800628,22008,Orlando Magic,Boston Celtics,80,90,W,BOS @ ORL,2009-01-22
0020800629,22008,Los Angeles Lakers,Washington Wizards,117,97,L,WAS @ LAL,2009-01-22
0020800630,22008,Charlotte Hornets,Phoenix Suns,98,76,L,PHX @ CHA,2009-01-23
0020800631,22008,Detroit Pistons,Dallas Mavericks,91,112,W,DAL @ DET,2009-01-23
0020800632,22008,Indiana Pacers,Houston Rockets,107,102,L,HOU @ IND,2009-01-23
0020800633,22008,Atlanta Hawks,Milwaukee Bucks,117,87,W,ATL vs. MIL,2009-01-23
0020800634,22008,New York Knicks,Memphis Grizzlies,108,88,L,MEM @ NYK,2009-01-23
0020800635,22008,Minnesota Timberwolves,New Orleans Pelicans,116,108,L,NOH @ MIN,2009-01-23
0020800636,22008,Chicago Bulls,Toronto Raptors,94,114,L,CHI vs. TOR,2009-01-23
0020800637,22008,San Antonio Spurs,Brooklyn Nets,94,91,W,SAS vs. NJN,2009-01-23
0020800638,22008,Golden State Warriors,Cleveland Cavaliers,105,106,W,CLE @ GSW,2009-01-23
0020800639,22008,Los Angeles Clippers,Oklahoma City Thunder,107,104,L,OKC @ LAC,2009-01-23
0020800640,22008,Philadelphia 76ers,New York Knicks,116,110,L,NYK @ PHI,2009-01-24
0020800641,22008,Miami Heat,Orlando Magic,103,97,L,ORL @ MIA,2009-01-24
0020800642,22008,Memphis Grizzlies,Brooklyn Nets,88,99,L,MEM vs. NJN,2009-01-24
0020800643,22008,Milwaukee Bucks,Sacramento Kings,106,104,L,SAC @ MIL,2009-01-24
0020800644,22008,Utah Jazz,Cleveland Cavaliers,97,102,L,UTA vs. CLE,2009-01-24
0020800645,22008,Portland Trail Blazers,Washington Wizards,100,87,W,POR vs. WAS,2009-01-24
0020800646,22008,Boston Celtics,Dallas Mavericks,124,100,L,DAL @ BOS,2009-01-25
0020800647,22008,Los Angeles Lakers,San Antonio Spurs,99,85,L,SAS @ LAL,2009-01-25
0020800648,22008,Atlanta Hawks,Phoenix Suns,99,104,L,ATL vs. PHX,2009-01-25
0020800649,22008,Toronto Raptors,Sacramento Kings,113,97,L,SAC @ TOR,2009-01-25
0020800650,22008,Detroit Pistons,Houston Rockets,105,108,L,DET vs. HOU,2009-01-25
0020800651,22008,Indiana Pacers,Charlotte Hornets,98,93,L,CHA @ IND,2009-01-25
0020800652,22008,Minnesota Timberwolves,Chicago Bulls,109,108,W,MIN vs. CHI,2009-01-25
0020800653,22008,Denver Nuggets,Utah Jazz,117,97,W,DEN vs. UTA,2009-01-25
0020800654,22008,Golden State Warriors,Los Angeles Clippers,107,92,W,GSW vs. LAC,2009-01-25
0020800655,22008,Washington Wizards,Phoenix Suns,87,103,W,PHX @ WAS,2009-01-26
0020800656,22008,Miami Heat,Atlanta Hawks,95,79,W,MIA vs. ATL,2009-01-26
0020800657,22008,New York Knicks,Houston Rockets,104,98,W,NYK vs. HOU,2009-01-26
0020800658,22008,Milwaukee Bucks,Minnesota Timberwolves,83,90,L,MIL vs. MIN,2009-01-26
0020800659,22008,New Orleans Pelicans,Philadelphia 76ers,101,86,L,PHI @ NOH,2009-01-26
0020800660,22008,Oklahoma City Thunder,Brooklyn Nets,94,85,W,OKC vs. NJN,2009-01-26
0020800661,22008,Los Angeles Clippers,Portland Trail Blazers,88,113,L,LAC vs. POR,2009-01-26
0020800662,22008,Cleveland Cavaliers,Sacramento Kings,117,110,W,CLE vs. SAC,2009-01-27
0020800663,22008,Orlando Magic,Indiana Pacers,135,111,W,ORL vs. IND,2009-01-27
0020800664,22008,Memphis Grizzlies,Denver Nuggets,85,100,L,MEM vs. DEN,2009-01-27
0020800665,22008,Utah Jazz,San Antonio Spurs,100,106,L,UTA vs. SAS,2009-01-27
0020800666,22008,Los Angeles Lakers,Charlotte Hornets,110,117,W,CHA @ LAL,2009-01-27
0020800667,22008,Indiana Pacers,Milwaukee Bucks,107,99,L,MIL @ IND,2009-01-28
0020800668,22008,Boston Celtics,Sacramento Kings,119,100,W,BOS vs. SAC,2009-01-28
0020800669,22008,Miami Heat,Washington Wizards,93,71,W,MIA vs. WAS,2009-01-28
0020800670,22008,Brooklyn Nets,Toronto Raptors,106,107,W,TOR @ NJN,2009-01-28
0020800671,22008,New York Knicks,Atlanta Hawks,112,104,W,NYK vs. ATL,2009-01-28
0020800672,22008,Minnesota Timberwolves,Detroit Pistons,89,98,W,DET @ MIN,2009-01-28
0020800673,22008,New Orleans Pelicans,Denver Nuggets,94,81,W,NOH vs. DEN,2009-01-28
0020800674,22008,Oklahoma City Thunder,Memphis Grizzlies,114,102,W,OKC vs. MEM,2009-01-28
0020800675,22008,Houston Rockets,Philadelphia 76ers,93,95,L,HOU vs. PHI,2009-01-28
0020800676,22008,Dallas Mavericks,Golden State Warriors,117,93,W,DAL vs. GSW,2009-01-28
0020800677,22008,Portland Trail Blazers,Charlotte Hornets,88,74,W,POR vs. CHA,2009-01-28
0020800678,22008,Los Angeles Clippers,Chicago Bulls,75,95,W,CHI @ LAC,2009-01-28
0020800679,22008,Orlando Magic,Cleveland Cavaliers,99,88,W,ORL vs. CLE,2009-01-29
0020800680,22008,Phoenix Suns,San Antonio Spurs,104,114,W,SAS @ PHX,2009-01-29
0020800681,22008,Detroit Pistons,Boston Celtics,78,86,L,DET vs. BOS,2009-01-30
0020800682,22008,Indiana Pacers,Miami Heat,114,103,L,MIA @ IND,2009-01-30
0020800683,22008,Philadelphia 76ers,Washington Wizards,104,94,L,WAS @ PHI,2009-01-30
0020800684,22008,Toronto Raptors,Milwaukee Bucks,85,96,L,TOR vs. MIL,2009-01-30
0020800685,22008,Atlanta Hawks,Brooklyn Nets,105,88,L,NJN @ ATL,2009-01-30
0020800686,22008,Cleveland Cavaliers,Los Angeles Clippers,112,95,W,CLE vs. LAC,2009-01-30
0020800687,22008,Minnesota Timberwolves,Los Angeles Lakers,119,132,L,MIN vs. LAL,2009-01-30
0020800688,22008,Denver Nuggets,Charlotte Hornets,110,99,L,CHA @ DEN,2009-01-30
0020800689,22008,Utah Jazz,Oklahoma City Thunder,110,90,L,OKC @ UTA,2009-01-30
0020800690,22008,New Orleans Pelicans,Golden State Warriors,87,91,W,GSW @ NOH,2009-01-30
0020800691,22008,Sacramento Kings,Chicago Bulls,88,109,L,SAC vs. CHI,2009-01-30
0020800692,22008,Indiana Pacers,New York Knicks,113,122,L,IND vs. NYK,2009-01-31
0020800693,22008,Philadelphia 76ers,Brooklyn Nets,83,85,W,NJN @ PHI,2009-01-31
0020800694,22008,Miami Heat,Dallas Mavericks,96,111,L,MIA vs. DAL,2009-01-31
0020800695,22008,Memphis Grizzlies,Los Angeles Lakers,98,115,L,MEM vs. LAL,2009-01-31
0020800696,22008,Washington Wizards,Los Angeles Clippers,106,94,W,WAS vs. LAC,2009-01-31
0020800697,22008,Houston Rockets,Golden State Warriors,110,93,W,HOU vs. GSW,2009-01-31
0020800698,22008,Milwaukee Bucks,Atlanta Hawks,110,107,W,MIL vs. ATL,2009-01-31
0020800699,22008,San Antonio Spurs,New Orleans Pelicans,106,93,L,NOH @ SAS,2009-01-31
0020800700,22008,Phoenix Suns,Chicago Bulls,111,122,L,PHX vs. CHI,2009-01-31
0020800701,22008,Portland Trail Blazers,Utah Jazz,122,108,L,UTA @ POR,2009-01-31
0020800702,22008,Boston Celtics,Minnesota Timberwolves,109,101,L,MIN @ BOS,2009-02-01
0020800703,22008,Toronto Raptors,Orlando Magic,90,113,W,ORL @ TOR,2009-02-01
0020800704,22008,Detroit Pistons,Cleveland Cavaliers,80,90,L,DET vs. CLE,2009-02-01
0020800705,22008,Sacramento Kings,Oklahoma City Thunder,122,118,L,OKC @ SAC,2009-02-01
0020800706,22008,Orlando Magic,Dallas Mavericks,95,105,L,ORL vs. DAL,2009-02-02
0020800707,22008,Washington Wizards,Memphis Grizzlies,97,113,L,WAS vs. MEM,2009-02-02
0020800708,22008,Miami Heat,Los Angeles Clippers,119,95,L,LAC @ MIA,2009-02-02
0020800709,22008,New York Knicks,Los Angeles Lakers,117,126,W,LAL @ NYK,2009-02-02
0020800710,22008,New Orleans Pelicans,Portland Trail Blazers,89,97,L,NOH vs. POR,2009-02-02
0020800711,22008,Phoenix Suns,Sacramento Kings,129,81,L,SAC @ PHX,2009-02-02
0020800712,22008,Utah Jazz,Charlotte Hornets,105,86,L,CHA @ UTA,2009-02-02
0020800713,22008,Golden State Warriors,San Antonio Spurs,105,110,L,GSW vs. SAS,2009-02-02
0020800714,22008,Cleveland Cavaliers,Toronto Raptors,101,83,W,CLE vs. TOR,2009-02-03
0020800715,22008,Indiana Pacers,Minnesota Timberwolves,111,116,W,MIN @ IND,2009-02-03
0020800716,22008,Philadelphia 76ers,Boston Celtics,99,100,L,PHI vs. BOS,2009-02-03
0020800717,22008,Brooklyn Nets,Milwaukee Bucks,99,85,W,NJN vs. MIL,2009-02-03
0020800718,22008,Houston Rockets,Chicago Bulls,107,100,W,HOU vs. CHI,2009-02-03
0020800719,22008,Denver Nuggets,San Antonio Spurs,104,96,L,SAS @ DEN,2009-02-03
0020800720,22008,Orlando Magic,Los Angeles Clippers,125,96,L,LAC @ ORL,2009-02-04
0020800721,22008,Toronto Raptors,Los Angeles Lakers,107,115,W,LAL @ TOR,2009-02-04
0020800722,22008,Washington Wizards,Brooklyn Nets,88,115,W,NJN @ WAS,2009-02-04
0020800723,22008,Detroit Pistons,Miami Heat,93,90,W,DET vs. MIA,2009-02-04
0020800724,22008,New York Knicks,Cleveland Cavaliers,102,107,L,NYK vs. CLE,2009-02-04
0020800725,22008,Memphis Grizzlies,Houston Rockets,104,93,L,HOU @ MEM,2009-02-04
0020800726,22008,Minnesota Timberwolves,Atlanta Hawks,86,94,L,MIN vs. ATL,2009-02-04
0020800727,22008,New Orleans Pelicans,Chicago Bulls,93,107,L,NOH vs. CHI,2009-02-04
0020800728,22008,Oklahoma City Thunder,Denver Nuggets,113,114,W,DEN @ OKC,2009-02-04
0020800729,22008,Dallas Mavericks,Portland Trail Blazers,104,99,W,DAL vs. POR,2009-02-04
0020800730,22008,Golden State Warriors,Phoenix Suns,124,112,L,PHX @ GSW,2009-02-04
0020800731,22008,Philadelphia 76ers,Indiana Pacers,99,94,W,PHI vs. IND,2009-02-05
0020800732,22008,Boston Celtics,Los Angeles Lakers,109,110,L,BOS vs. LAL,2009-02-05
0020800733,22008,Utah Jazz,Dallas Mavericks,115,87,W,UTA vs. DAL,2009-02-05
0020800734,22008,Charlotte Hornets,Atlanta Hawks,97,102,L,CHA vs. ATL,2009-02-06
0020800735,22008,Indiana Pacers,Orlando Magic,107,102,L,ORL @ IND,2009-02-06
0020800736,22008,New York Knicks,Boston Celtics,100,110,W,BOS @ NYK,2009-02-06
0020800737,22008,Memphis Grizzlies,Los Angeles Clippers,105,126,L,MEM vs. LAC,2009-02-06
0020800738,22008,New Orleans Pelicans,Toronto Raptors,101,92,L,TOR @ NOH,2009-02-06
0020800739,22008,Oklahoma City Thunder,Portland Trail Blazers,102,93,W,OKC vs. POR,2009-02-06
0020800740,22008,Washington Wizards,Denver Nuggets,103,124,L,WAS vs. DEN,2009-02-06
0020800741,22008,Sacramento Kings,Utah Jazz,107,111,L,SAC vs. UTA,2009-02-06
0020800742,22008,Phoenix Suns,Golden State Warriors,115,105,L,GSW @ PHX,2009-02-06
0020800743,22008,Atlanta Hawks,Los Angeles Clippers,97,121,L,ATL vs. LAC,2009-02-07
0020800744,22008,Philadelphia 76ers,Miami Heat,94,84,W,PHI vs. MIA,2009-02-07
0020800745,22008,Brooklyn Nets,Denver Nuggets,114,70,L,DEN @ NJN,2009-02-07
0020800746,22008,Memphis Grizzlies,Toronto Raptors,78,70,L,TOR @ MEM,2009-02-07
0020800747,22008,Dallas Mavericks,Chicago Bulls,115,114,W,DAL vs. CHI,2009-02-07
0020800748,22008,Houston Rockets,Minnesota Timberwolves,107,90,W,HOU vs. MIN,2009-02-07
0020800749,22008,Milwaukee Bucks,Detroit Pistons,121,126,W,DET @ MIL,2009-02-07
0020800750,22008,Boston Celtics,San Antonio Spurs,99,105,L,BOS vs. SAS,2009-02-08
